id,area,center_lat,center_lon,company,name,polygon
ALV,4,56.914611223057,14.565728488079,Alvesta Elnät AB,Alvesta Köping,"[[14.572220084234, 57.028342775152], [14.593621793745, 57.028268270399], [14.604537057703, 57.01320658383], [14.610035357323, 56.999156766441], [14.595291469912, 56.976998563775], [14.617864892367, 56.958934996086], [14.628611093635, 56.925774367051], [14.65178346563, 56.917965344581], [14.59705048895, 56.873245740303], [14.59151741596, 56.840437160269], [14.609625027603, 56.837917709669], [14.609481656212, 56.804512880408], [14.529773680438, 56.834430838308], [14.524599347886, 56.860033980397], [14.503424376579, 56.860213809], [14.479023693078, 56.876278393727], [14.482430762592, 56.91093136058], [14.50216611841, 56.906053550189], [14.535851993216, 56.953149184299], [14.549646074333, 56.954740615967], [14.534984693675, 57.024026465146], [14.572220084234, 57.028342775152]]"
BJR,4,56.40415907191,12.715425539316,Bjäre Kraft ek för,Bjäre,"[[12.506329834263, 56.424589036226], [12.50138600927, 56.480256858156], [12.735558401772, 56.475633107095], [12.828637984943, 56.444246360724], [12.860123852396, 56.44096206835], [12.875673665591, 56.424064138057], [12.85290775536, 56.407083206215], [12.869286445618, 56.406917758441], [12.881478493854, 56.393727491924], [12.872512093802, 56.379396493886], [12.893630638659, 56.345618419245], [12.884771473754, 56.335829702099], [12.842327072316, 56.342033074164], [12.807242351858, 56.333870729766], [12.811371507397, 56.324943582071], [12.833613189139, 56.322187529228], [12.824067968127, 56.295203911555], [12.802459972753, 56.285847487672], [12.779114908487, 56.290264688485], [12.744546989496, 56.3018059283], [12.721129557401, 56.35166288249], [12.506329834263, 56.424589036226]]"
BJK,4,56.1474282726,12.975415359649,Kraftringen Nät AB,Björnekulla,"[[[13.039075855555, 56.140359914141], [13.063577005409, 56.141755668231], [13.06716388596, 56.127903587868], [13.034809734935, 56.133402460649], [13.039075855555, 56.140359914141]]]"
BLE,4,56.22095830382,15.34961431028,E.ON Energidistribution AB,Blekinge,"[[15.666154473732, 56.434680115567], [15.705200711155, 56.433510199157], [15.719858495652, 56.444010678221], [15.73743158423, 56.442737484701], [15.730987522523, 56.438435728969], [15.748291940619, 56.430705705959], [15.781216181632, 56.384596402139], [15.776819509457, 56.369548551805], [15.803658493384, 56.344888534766], [15.797973484967, 56.319455005519], [15.767640307728, 56.302134431196], [15.730935496541, 56.304164886922], [15.719677383896, 56.29664813758], [15.708778078577, 56.282595406455], [15.714938695762, 56.24668875791], [15.750381749205, 56.262414272173], [15.837530461477, 56.273873585629], [15.886815868158, 56.299672024087], [15.907227504174, 56.301101096032], [15.967773002245, 56.345394562939], [15.987640555118, 56.349606325745], [16.004524198464, 56.320482293209], [16.02831347859, 56.321820521995], [16.038963073756, 56.313323049983], [16.078907670737, 56.315516824347], [16.067324283314, 56.240597213345], [15.999774043221, 56.19761244978], [15.973564617576, 56.190465841565], [15.794031563633, 56.011853440564], [15.773189333649, 56.011849619053], [15.714144827238, 56.063118802185], [15.669581283808, 56.068360171195], [15.64302007017, 56.084718591924], [15.574088883501, 56.10456063492], [15.564072780986, 56.084122905808], [15.507010371412, 56.074849164656], [15.370437384788, 56.099282886395], [15.410074125572, 56.16659336684], [15.368256714935, 56.201502638816], [15.309541106593, 56.212805928962], [15.314576767946, 56.233709503456], [15.337635475123, 56.250493185774], [15.32753632279, 56.266889574273], [15.308968988543, 56.267489968953], [15.297810945186, 56.258886801303], [15.29007566693, 56.276169154707], [15.27691943524, 56.26873044381], [15.278308511483, 56.255463171899], [15.265073880516, 56.254651991748], [15.262512070894, 56.227496583146], [15.199313827144, 56.215067203007], [15.129795233966, 56.182239598775], [15.137555232123, 56.129742686819], [15.037461222838, 56.129581779603], [15.037652019199, 56.135200010324], [14.971152294755, 56.105129671113], [14.906747000372, 56.14464526143], [14.911195961094, 56.163722386556], [14.898750769246, 56.191155756414], [14.882841011261, 56.199335995603], [14.848337328844, 56.195033234036], [14.829592387262, 56.180402315718], [14.836811806611, 56.174653678525], [14.815941291976, 56.173131142058], [14.810288844888, 56.141864715695], [14.7218927983, 56.141683790622], [14.716895660391, 56.106940559639], [14.85622401326, 56.015142306682], [14.8499652954, 55.998823722216], [14.666694832121, 55.988833688386], [14.608713277421, 55.995048415518], [14.569999972798, 56.018212529688], [14.589430482788, 56.043385050665], [14.620744406587, 56.043357829815], [14.640369542653, 56.052140117482], [14.63428024365, 56.094337721319], [14.677351982466, 56.096044108233], [14.710992560779, 56.108624161827], [14.716390653531, 56.191164955392], [14.753515373638, 56.209451554588], [14.740031405322, 56.209962908355], [14.701312720634, 56.240340745081], [14.714592891684, 56.265786089306], [14.698994757876, 56.301153440254], [14.629313249352, 56.320436134093], [14.647706242279, 56.370830603054], [14.630309955245, 56.377506436358], [14.638492412449, 56.400197228529], [14.661269268466, 56.396820583255], [14.662487958093, 56.388245630423], [14.679537274839, 56.39578888034], [14.685819029131, 56.382957504744], [14.729324352036, 56.390218206495], [14.807239895616, 56.384988252206], [14.797952851478, 56.351797522495], [14.766601276618, 56.338466132778], [14.752843681824, 56.300723526784], [14.788057352539, 56.296576988205], [14.823306836052, 56.313359658265], [14.897165127115, 56.312831668396], [14.938673394296, 56.298454998659], [14.941206733813, 56.252045123939], [14.983152231312, 56.246304425297], [15.0114630702, 56.265094086044], [15.001409189557, 56.273159043391], [15.025270439389, 56.291189673379], [15.015976898944, 56.309570167339], [15.035941381759, 56.321108874182], [15.065225916403, 56.311176882232], [15.074511373498, 56.296629498158], [15.093753961022, 56.297648071633], [15.107533291593, 56.317035832279], [15.09387633232, 56.334471226484], [15.105085571954, 56.340372889224], [15.076542139933, 56.353230591728], [15.080278553349, 56.369418541411], [15.139556428108, 56.36239143339], [15.189732771266, 56.335613966141], [15.250583794777, 56.342682356871], [15.277056209505, 56.357841331069], [15.365094187835, 56.356360086271], [15.416573561628, 56.346997715591], [15.428368373886, 56.36165155816], [15.510579472146, 56.320354813882], [15.49076127444, 56.283756633426], [15.4603768822, 56.290893256295], [15.402785080358, 56.286017787412], [15.407207934684, 56.278491373365], [15.434403647242, 56.272420928175], [15.454383692189, 56.250121551006], [15.491185116715, 56.238465771469], [15.514782999802, 56.233913650447], [15.613986558547, 56.242476766035], [15.624476994745, 56.234413561832], [15.594014688382, 56.220694651169], [15.599098214575, 56.213343689728], [15.573836889917, 56.181866001275], [15.553764527962, 56.171147982213], [15.559293725118, 56.161160694274], [15.522557749604, 56.137177784219], [15.585554116562, 56.128187990752], [15.631923844179, 56.149987235343], [15.688147917162, 56.151340320215], [15.670007657997, 56.222568797742], [15.67948760876, 56.229581333594], [15.656806790755, 56.234721147444], [15.67153805632, 56.266728635362], [15.634892252918, 56.277471390547], [15.634001487607, 56.286921614972], [15.609871443109, 56.285621312393], [15.597576656257, 56.29705945733], [15.606188548808, 56.313929432948], [15.571331826082, 56.320125108194], [15.569714683314, 56.329952894142], [15.585909601769, 56.336477055421], [15.581625553101, 56.355461090614], [15.59864918446, 56.358104826239], [15.645307411395, 56.393384453911], [15.62965980685, 56.407011165209], [15.627629024141, 56.459122773725], [15.666857619333, 56.455686673699], [15.666154473732, 56.434680115567]]"
BHM,4,56.877369349781,16.695156452187,Borgholm Energi Elnät AB,Borgholm,"[[16.714503764683, 56.826615590822], [16.722385219746, 56.811946934495], [16.667294702962, 56.812540206166], [16.63327644323, 56.859101717398], [16.615578796226, 56.865778753217], [16.642280820213, 56.895856842015], [16.740434976958, 56.943260704349], [16.774786748011, 56.924963584436], [16.734275750188, 56.864477149716], [16.719925412159, 56.861554035862], [16.713437911269, 56.86900176487], [16.702591521733, 56.864162561288], [16.714503764683, 56.826615590822]]"
BDL,4,56.266391957422,13.866787193557,Brittedals Elnät ek för,Brittedal,"[[13.862254378844, 56.411757615635], [13.904453109214, 56.410605263351], [13.901042929956, 56.392057529081], [13.887080072308, 56.385456407498], [13.899277031361, 56.358130299648], [13.913318155762, 56.366268026813], [13.935749442158, 56.360924997203], [13.93426253221, 56.348544423493], [13.95379013622, 56.362312606133], [13.97332702287, 56.359908316887], [13.975352401817, 56.351428623768], [14.022557360762, 56.361912660461], [14.052572122926, 56.361056239236], [14.061369349538, 56.352495415323], [14.035163782879, 56.337778767775], [14.004549076712, 56.332741887826], [13.99701110005, 56.3126434062], [14.010768513361, 56.306086737196], [14.0073369316, 56.268067374527], [13.982137200191, 56.256951276164], [13.95802281241, 56.268226083579], [13.948950548024, 56.253895808065], [13.943967889878, 56.231900312759], [13.974279637542, 56.233724683208], [13.983774960569, 56.210005667955], [13.959794269505, 56.175641998865], [13.928680304718, 56.176338565041], [13.898701194098, 56.183641337871], [13.898310144271, 56.191839796298], [13.88150898719, 56.191333032458], [13.891603064596, 56.220974075473], [13.871653682774, 56.219436263865], [13.868595862942, 56.226899687729], [13.88969258841, 56.24031464016], [13.871245234087, 56.250637298969], [13.841450737401, 56.219349683981], [13.893502385289, 56.160388434483], [13.884981514229, 56.137562924326], [13.877070503701, 56.125248722654], [13.830302075275, 56.128646304783], [13.797234619055, 56.115501583895], [13.774265418177, 56.131746541212], [13.778396594039, 56.142367266919], [13.799264047151, 56.146475302112], [13.817128327311, 56.172590757056], [13.776611464166, 56.191836155288], [13.762564262537, 56.183493216709], [13.770495295542, 56.170282085519], [13.72282680364, 56.170320206455], [13.716990061977, 56.199633412861], [13.686124278029, 56.213299506107], [13.719501144306, 56.232839500597], [13.746304982236, 56.233255281153], [13.759572464842, 56.241561517624], [13.770062859107, 56.26325363838], [13.758843628352, 56.270298840388], [13.729806488969, 56.26981460602], [13.727711419053, 56.287354517664], [13.750578045085, 56.298042637407], [13.809093573606, 56.30319081929], [13.823084859639, 56.366090219087], [13.819884973163, 56.382196685235], [13.801799276771, 56.392519881221], [13.833875575362, 56.419933585731], [13.862254378844, 56.411757615635]]"
BMA,4,56.084103564169,14.469032314457,Bromölla Energi och Vatten AB ,Bromölla,"[[14.433672270598, 56.068528937282], [14.447768727327, 56.076110861217], [14.445952750344, 56.104710747179], [14.462020942709, 56.110313316074], [14.47008763368, 56.131056709272], [14.492508914372, 56.108314119764], [14.482873681441, 56.099791356124], [14.500384708831, 56.092206823963], [14.505079764181, 56.060015079086], [14.473227028012, 56.062495074251], [14.447894074746, 56.052317980425], [14.430011470221, 56.058606437379], [14.433672270598, 56.068528937282]]"
EBA,4,56.718265311965,15.510332909033,Emmaboda Elnät AB,Emmaboda,"[[15.400648096258, 56.717301049292], [15.38371413382, 56.74595565385], [15.360704458756, 56.757520761908], [15.369301152824, 56.780457934478], [15.568942213087, 56.7861094951], [15.61462636734, 56.760413294035], [15.656691069496, 56.726520640368], [15.656969336093, 56.71270929466], [15.538556896727, 56.678947955022], [15.557660414069, 56.656108385695], [15.580797131597, 56.650292457937], [15.580817050985, 56.6092110819], [15.550789987999, 56.61029860535], [15.520072457638, 56.632576365799], [15.486824955361, 56.639057271022], [15.477124130498, 56.661266119649], [15.412539703357, 56.688745357735], [15.424840866675, 56.713277735702], [15.400648096258, 56.717301049292]]"
FBG,4,56.908838311045,12.521341922356,Falkenberg Energi AB,Falkenberg,"[[12.447928170296, 56.90530205744], [12.461927873316, 56.909781388058], [12.461934122627, 56.920592831589], [12.50260002197, 56.918932007107], [12.511771723221, 56.928106932974], [12.513510855966, 56.933902841978], [12.485836894454, 56.944602845466], [12.501725689542, 56.960146079576], [12.536763222077, 56.955515345743], [12.561256851792, 56.964844309424], [12.57243650154, 56.960353448199], [12.555127185541, 56.945632035198], [12.60858940011, 56.951229856546], [12.627286505242, 56.942592694193], [12.621510573281, 56.922465987975], [12.580840634389, 56.914315700639], [12.556203055983, 56.87702991679], [12.51677072859, 56.855905790392], [12.419870492803, 56.877294945474], [12.41422965151, 56.888481927023], [12.447928170296, 56.90530205744]]"
HLB,4,56.437487764762,15.171257898845,Kraftringen Nät AB,Hallabro,"[[15.214177424587, 56.656692498568], [15.241551091935, 56.656981250481], [15.319981745897, 56.622190261474], [15.349356264746, 56.622242241947], [15.357282285077, 56.602818747247], [15.415380495205, 56.589023467081], [15.42620592005, 56.598881543334], [15.488448817675, 56.590171576218], [15.509917891337, 56.564278195733], [15.523870502606, 56.564979335814], [15.532458935493, 56.556603580201], [15.519047412037, 56.545329688786], [15.535150772068, 56.535747293517], [15.551194903095, 56.540890248777], [15.565226946068, 56.534812279906], [15.585857097092, 56.516350463436], [15.586556583085, 56.492441876326], [15.525088150305, 56.485523087082], [15.505364374063, 56.468436786869], [15.471973694538, 56.463739657481], [15.460284288979, 56.494323766972], [15.390949597285, 56.497624429351], [15.360353724071, 56.483529109319], [15.361529000584, 56.460007221328], [15.392211689219, 56.440969986039], [15.41046875936, 56.39585273575], [15.425007521795, 56.389006147243], [15.415968075652, 56.348425621836], [15.364303395503, 56.357584512554], [15.276308847446, 56.358904681191], [15.250252799958, 56.343734992897], [15.189241374587, 56.336632165676], [15.139112142664, 56.363112513217], [15.079602798056, 56.370036908428], [15.075922794794, 56.354065945189], [15.104066917028, 56.341177549928], [15.093512643389, 56.33516436095], [15.106779416128, 56.317875426871], [15.093412489435, 56.298457553899], [15.074419959193, 56.29757256292], [15.064991078438, 56.311673726249], [15.035563413053, 56.321584611056], [15.01597949184, 56.310290304842], [15.025118298032, 56.291953097881], [15.001743863129, 56.27388949743], [15.01173288765, 56.265859501618], [14.983215543363, 56.247042578107], [14.941392051868, 56.252836153999], [14.938513162687, 56.298929161862], [14.896795857464, 56.313238587788], [14.823431366411, 56.313663719356], [14.788086284197, 56.296918419736], [14.752942492598, 56.301107000415], [14.766337721924, 56.338461204339], [14.797514799167, 56.351833529901], [14.807103232699, 56.390954780431], [14.866393992502, 56.454710817578], [14.924289034598, 56.454865790858], [14.970406257866, 56.505837673505], [15.016837789337, 56.509000784692], [15.059267379797, 56.433597136264], [15.15009147305, 56.447675563705], [15.166343556158, 56.443017362285], [15.208194109024, 56.46006063298], [15.247566423613, 56.464150044147], [15.258947141695, 56.478830647766], [15.243035684103, 56.501062603593], [15.210145569512, 56.509660424687], [15.187299200868, 56.537107972617], [15.212034037466, 56.550090954545], [15.279018586179, 56.537166178057], [15.281758727238, 56.55775289358], [15.214177424587, 56.656692498568]]"
HLD,4,56.957460781201,12.918520171463,E.ON Energidistribution AB,Halland,"[[13.235102016101, 57.295023552045], [13.247283064031, 57.289394254593], [13.252713648637, 57.265072532729], [13.203162372628, 57.254861092428], [13.162857777943, 57.186378209423], [13.138852968687, 57.177605236979], [13.113878478269, 57.149091976006], [13.079206813297, 57.138833278053], [13.068198984033, 57.122741390105], [13.09928801159, 57.096150894947], [13.08923685412, 57.082250943472], [13.111999123517, 57.078466315783], [13.100884296747, 57.048620453065], [13.128519691521, 57.0242577617], [13.148093928845, 57.03598555142], [13.198105027975, 57.036413298839], [13.215816760719, 57.043451359517], [13.231947899474, 57.043177714087], [13.235652266639, 57.03610751049], [13.270661257484, 57.04265625899], [13.295004805501, 57.022997425187], [13.317704892857, 57.035308723076], [13.342214867628, 57.032281104639], [13.328028284771, 56.980890757547], [13.372440754466, 56.95049698794], [13.367718039398, 56.931629945053], [13.342408296594, 56.928142040438], [13.296253123703, 56.938273094926], [13.268112884492, 56.915919875236], [13.276600688251, 56.906870400393], [13.252498948305, 56.893928771227], [13.277159838893, 56.867551860757], [13.259650141148, 56.853190517051], [13.29038578385, 56.828035527687], [13.3083223325, 56.824092783338], [13.301634761267, 56.804720399848], [13.312984945588, 56.789648899809], [13.331228600524, 56.786719826225], [13.318679609676, 56.770425455146], [13.33113042461, 56.757993045356], [13.321308180226, 56.743405904906], [13.341216188537, 56.730061031843], [13.340136224844, 56.710464438766], [13.292135653943, 56.698225646462], [13.283249046868, 56.67903177893], [13.173871299155, 56.67404627355], [13.161772673571, 56.632466137183], [13.129863439496, 56.633097850049], [13.1100459653, 56.609886817181], [13.05274264748, 56.6139471731], [13.038446289173, 56.607197201847], [12.987174969998, 56.575470570913], [12.987640054563, 56.543657260866], [12.944985122602, 56.553631298314], [12.898004578658, 56.621732951075], [12.92742690849, 56.631440822649], [12.958125356176, 56.630924408543], [12.949378048456, 56.644705380724], [12.911617401493, 56.660551608142], [12.922531229871, 56.666584831765], [12.90540775995, 56.674665106397], [12.938975085678, 56.678655401517], [12.920910134785, 56.693107170586], [12.897585139796, 56.690815818769], [12.882195065428, 56.724862998286], [12.915929464317, 56.751933958957], [12.91706303381, 56.775546257147], [12.781761514275, 56.733409704942], [12.749004155556, 56.713232037907], [12.742909597978, 56.698609760113], [12.680269432471, 56.677950147996], [12.621069406964, 56.740609966682], [12.535637917599, 56.867232736527], [12.553593290535, 56.876798091214], [12.576117768855, 56.91281509609], [12.619650895201, 56.92274228055], [12.62543102444, 56.943456516496], [12.595696386422, 56.951393703352], [12.552516562563, 56.945391582751], [12.569823219304, 56.960111485048], [12.558645267924, 56.96460152467], [12.534155303952, 56.955273580503], [12.499122456072, 56.959903585422], [12.48323632643, 56.944362410232], [12.51090670093, 56.933663886598], [12.506582644833, 56.921474568987], [12.483192658205, 56.916273151159], [12.459336969779, 56.920355004785], [12.459331597006, 56.909544886779], [12.437420656097, 56.906384421797], [12.419360060263, 56.893270048084], [12.377702917646, 56.914462597038], [12.356274431285, 56.915916813295], [12.342007813675, 56.969436312769], [12.349166738673, 56.988700124341], [12.378603419611, 56.985126496805], [12.387819956708, 56.999034428734], [12.410294715946, 57.001943824698], [12.413263881046, 57.015256395212], [12.475806698592, 57.02050106073], [12.484882441334, 57.039252077522], [12.525742240731, 57.047765517452], [12.493989059814, 57.078882094471], [12.527857447925, 57.098261322835], [12.54085987378, 57.116874640355], [12.592583192237, 57.108604182529], [12.63965510624, 57.145804911411], [12.639187497462, 57.15801445026], [12.616929249577, 57.164239920825], [12.611523413831, 57.184260286072], [12.641268521486, 57.225579548558], [12.66223886655, 57.233910761984], [12.709535298948, 57.224877660228], [12.706894151378, 57.246191368237], [12.728222237191, 57.258800941145], [12.768898100715, 57.215328646548], [12.866760353672, 57.213625108324], [12.934932107403, 57.22743848948], [12.959356719399, 57.256044598892], [12.951248199, 57.28188569618], [12.98696398499, 57.299320387623], [12.999333789264, 57.368787815099], [13.039245439274, 57.385388475219], [13.031848621351, 57.400201488178], [13.160899421087, 57.363589712801], [13.160658520064, 57.336973264999], [13.188376963195, 57.306453425593], [13.200517657698, 57.295838821198], [13.235102016101, 57.295023552045]]"
HMD,4,56.690923813836,12.832188826712,Halmstads Energi och Miljö Nät AB,Halmstad,"[[12.708484844353, 56.679938878994], [12.697266302524, 56.680847949107], [12.742669247007, 56.69882963761], [12.749596239026, 56.713743201922], [12.781889162467, 56.733438809608], [12.916713463705, 56.772852397249], [12.915817475849, 56.751852566967], [12.882170219649, 56.724778965437], [12.898015833864, 56.691047377615], [12.910845641819, 56.695953386268], [12.940190774123, 56.678466819355], [12.904616426208, 56.674385582981], [12.922108229193, 56.668136005935], [12.911741513042, 56.660882387964], [12.949678207934, 56.644943885847], [12.958182016143, 56.63105013941], [12.936073905013, 56.626884504997], [12.926438966686, 56.63214959594], [12.907830868006, 56.6200675428], [12.879033811803, 56.6503037004], [12.853752257236, 56.644690149883], [12.834158691837, 56.64857404504], [12.847181332059, 56.658607751223], [12.829384356667, 56.6636985089], [12.794104973605, 56.642166480474], [12.760650698562, 56.646629568516], [12.727553456235, 56.639205589776], [12.727120918178, 56.660645192115], [12.708484844353, 56.679938878994]]"
HBG,4,56.051233250076,12.734453719483,Öresundskraft AB,Helsingborg,"[[12.742055505237, 55.96573391218], [12.580706435849, 56.132329696251], [12.607894805396, 56.137309856997], [12.637454328304, 56.118277438023], [12.665742064343, 56.127545680381], [12.668358206178, 56.142971883087], [12.711078331369, 56.141778790636], [12.71132953887, 56.132233486883], [12.739480790593, 56.12815584622], [12.741787444958, 56.116206915249], [12.765377592859, 56.111807151726], [12.775049617726, 56.0957742565], [12.765213510712, 56.079415848919], [12.780493237565, 56.064299532499], [12.827866952552, 56.063314191712], [12.841193815943, 56.025724745056], [12.827836286886, 56.017344658745], [12.86052852336, 56.006448986517], [12.859876625479, 55.977141896477], [12.810210450838, 55.973236385073], [12.812528626558, 55.958683106687], [12.76010344457, 55.958150364899], [12.759351283895, 55.966163033702], [12.742055505237, 55.96573391218]]"
HOG,4,56.21480423925,12.615788585484,Höganäs Energi AB,Höganäs,"[[12.607741075402, 56.137049904944], [12.581194932743, 56.132143326334], [12.567113932051, 56.14146495222], [12.436490840394, 56.304547239641], [12.443768662193, 56.308847409084], [12.534916455717, 56.300145276034], [12.771623700366, 56.229966498371], [12.76534236805, 56.215360135991], [12.743384779473, 56.209457390007], [12.74941184928, 56.195347209255], [12.80910912453, 56.172337523748], [12.764044537162, 56.160845126219], [12.746086903681, 56.165312675375], [12.73426466097, 56.152185034427], [12.71548605142, 56.156103927051], [12.714081872456, 56.140895681481], [12.668431504022, 56.143480043061], [12.66719968071, 56.129789291556], [12.637454430004, 56.11827725572], [12.607741075402, 56.137049904944]]"
HOR,4,55.940476963513,13.575305820044,Kraftringen Nät AB,Höör,"[[13.513826543914, 55.913983184179], [13.526574084085, 55.948272977871], [13.557239179651, 55.946551707076], [13.577159152514, 55.971251568316], [13.623759939616, 55.972413101997], [13.616105205159, 55.927566613211], [13.587155598706, 55.913355046437], [13.56867067788, 55.911951766833], [13.560329522871, 55.92159066216], [13.513826543914, 55.913983184179]]"
KMR,4,56.682186703115,16.336532116829,Kalmar Energi Elnät AB,Kalmar,"[[16.304988872863, 56.627097933059], [16.304977843256, 56.651347790172], [16.269942630324, 56.678098803664], [16.281559208944, 56.68755122444], [16.272865857055, 56.69715021696], [16.332450277347, 56.727608460702], [16.38297055657, 56.728424268279], [16.386906562698, 56.681928114764], [16.408478501147, 56.677583157653], [16.405534995101, 56.672743087564], [16.385504339889, 56.676817955569], [16.371693893545, 56.651306237611], [16.304988872863, 56.627097933059]]"
KHN,4,56.161016135356,14.863174817043,Karlshamn Energi AB,Karlshamn,"[[14.904964534054, 56.159154598207], [14.906592190306, 56.144398668298], [14.924469205997, 56.133555161123], [14.81089518398, 56.132692437609], [14.815138886558, 56.173230593615], [14.837343639195, 56.174441152381], [14.82866589989, 56.180881114811], [14.848646264844, 56.193527435686], [14.882731095433, 56.199332911588], [14.89911776875, 56.190872642102], [14.904964534054, 56.159154598207]]"
KKA,4,56.178306190937,15.61917357171,Affärsverken Elnät AB,Karlskrona,"[[15.521829792358, 56.137328765285], [15.558276485522, 56.160160222028], [15.553554840422, 56.171368113398], [15.574210412666, 56.18143599444], [15.594547846239, 56.221231521874], [15.658115773752, 56.23375911048], [15.67946141889, 56.228548748032], [15.670736696994, 56.22179526837], [15.688976233535, 56.152221022383], [15.628451199099, 56.149216285451], [15.586914448099, 56.129657419277], [15.521829792358, 56.137328765285]]"
KPN,4,56.064022265568,13.301597299668,Kraftringen Nät AB,Klippan,"[[13.476272655358, 55.907041872986], [13.450196825372, 55.911909945697], [13.428380426226, 55.928696542326], [13.362857379047, 55.940681709404], [13.267312692841, 55.974996757707], [13.229757995144, 56.023933260056], [13.184515582477, 56.033928738647], [13.192388835678, 56.041667179098], [13.169342996497, 56.05369269258], [13.166991248715, 56.066697341798], [13.101035234667, 56.087905791096], [13.10890437082, 56.094563669781], [13.097248392823, 56.100426604551], [13.122152051305, 56.120488372907], [13.116433387118, 56.12803632539], [13.093735204921, 56.129478321886], [13.106318912427, 56.143723756586], [13.083191660209, 56.138888124426], [13.066857952944, 56.166829616814], [13.035362964826, 56.162572407554], [13.017186963268, 56.191661735055], [12.984016523008, 56.199387540309], [12.995513460793, 56.210744238937], [13.035971761141, 56.207745380272], [13.105062705192, 56.230783056739], [13.148198452272, 56.22278251866], [13.163287226768, 56.208403456801], [13.236450684772, 56.217667996549], [13.275173577862, 56.215195795628], [13.281843188965, 56.195391467898], [13.197157800066, 56.15247054805], [13.209855024149, 56.139902099591], [13.231327176821, 56.130022070805], [13.276209488777, 56.128013475308], [13.327294043497, 56.084550307913], [13.466805795893, 56.072138450383], [13.470798390168, 56.05703633914], [13.499370303054, 56.036249259518], [13.541186448243, 56.035536757303], [13.564238901306, 56.024804470545], [13.56021069122, 55.977589209188], [13.576900494198, 55.974058395572], [13.57474629132, 55.963954013069], [13.55738090906, 55.946573148386], [13.526680351923, 55.948187932285], [13.513845157853, 55.914084356471], [13.484895250991, 55.916850057968], [13.476272655358, 55.907041872986]]"
KRS,4,56.001555786825,14.178894015273,C4 Elnät AB,Kristianstad-Åhus,"[[[14.079199289385, 56.00019435263], [14.12237446968, 56.073025523329], [14.185187544185, 56.071106168743], [14.209699216527, 56.062930853729], [14.232570096387, 56.02666752655], [14.140101694094, 55.962157229405], [14.123153524618, 55.966340266955], [14.118974896693, 55.978608725909], [14.087914738199, 55.967298870589], [14.070341692109, 55.9696296477], [14.073455374388, 55.980706132939], [14.054858586737, 55.996553502843], [14.079199289385, 56.00019435263]]]"
KVI,4,56.14632317994,14.0772726844,Brittedals Elnät ek för ,Kviinge,"[[14.014453239536, 56.175990735784], [14.053225282671, 56.191724456631], [14.065836570919, 56.176540742566], [14.097569027065, 56.1840483632], [14.116213812427, 56.172591143597], [14.114614443891, 56.163580928901], [14.148417127226, 56.158132481459], [14.160521828602, 56.139461030504], [14.135131190525, 56.111379802818], [14.033332519195, 56.113056546478], [14.035484619144, 56.118702353749], [14.010034833078, 56.121299127909], [14.014453239536, 56.175990735784]]"
LHM,4,56.502917039681,13.188699411747,Södra Hallands Kraft ek för,Laholm,"[[13.085506512808, 56.349238164298], [13.016224171257, 56.383751169743], [12.991948561317, 56.384730947149], [12.97137909926, 56.376307638516], [12.933431140192, 56.380209535012], [12.880434143093, 56.390116248788], [12.848527370389, 56.410445651692], [12.927088057135, 56.479475703037], [12.944069112247, 56.553698961729], [12.986033436947, 56.544137633744], [12.986556932992, 56.575457847186], [13.049989599155, 56.613677457807], [13.107462018766, 56.610541705048], [13.129437841791, 56.633295792315], [13.158135474883, 56.630445234966], [13.174672166409, 56.674446706342], [13.331986787366, 56.685640655781], [13.343884950412, 56.659392330633], [13.367368147601, 56.659671071722], [13.40253076751, 56.592500714533], [13.43978452907, 56.571542835977], [13.45686160772, 56.522505136209], [13.449873849938, 56.468026901383], [13.466133396916, 56.435430927069], [13.474277555277, 56.436566703509], [13.469768714081, 56.427245702852], [13.429157141624, 56.418035811998], [13.417471967409, 56.427160174316], [13.380719482429, 56.417437129651], [13.372268127925, 56.383347658005], [13.326789230351, 56.390441809489], [13.304502684306, 56.40186131088], [13.301196173411, 56.383602607004], [13.263152888814, 56.36399429096], [13.211624622906, 56.361207508349], [13.197695830313, 56.372873422709], [13.156491887123, 56.350130712058], [13.130965720552, 56.355772005426], [13.085506512808, 56.349238164298]]"
LKA,4,55.854079750276,12.807584959656,Landskrona Energi AB,Landskrona,"[[12.693462551307, 55.881828222311], [12.805813862673, 55.912516389047], [12.823385376334, 55.912909465173], [12.864693409114, 55.894222429089], [12.894802992292, 55.85473825658], [12.858393141298, 55.794722623385], [12.825782880575, 55.77832278227], [12.693462551307, 55.881828222311]]"
LBY,4,56.827620031036,13.950570740387,Ljungby Energinät AB,Ljungby,"[[13.957756882888, 56.86329994903], [13.964795992462, 56.869205482154], [14.013825492957, 56.860445766531], [14.008039111815, 56.85018660712], [14.0217598211, 56.837097383798], [14.009233823064, 56.82714516681], [14.006670336364, 56.790165135864], [13.896664899814, 56.78818007454], [13.879945197495, 56.838068416613], [13.927430867677, 56.858412553174], [13.910998124287, 56.866931216163], [13.927486613603, 56.879952572453], [13.957756882888, 56.86329994903]]"
